,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10
SKH1_GATA2_84785,20103.0,20103.0,42844.0,94183.0,1241.13,6756.6,41.30360909620464,0.0,46.72851817181355,0.0,0.23180619807988856,0.0,0.23180619807988856,0.0,0.03059244888822565,6.542486695036604e-09,0.0,0.0,0.0,0.0,0.23180619807988856,0.0,0.002334422434608962,5719.0
SKH1_RUNX1_83832,26477.0,26477.0,31342.0,72390.5,1010.04,4964.0,51.68230359687588,0.0,58.12974896455958,0.0,0.24747894398912262,0.0,0.24747894398912262,0.0,0.03078143294179858,1.2346490287286444e-11,0.0,0.0,0.0,0.0,0.24747894398912262,0.0,0.002591385263731476,8072.0
SKH1_RUNX1_83833,36986.0,36986.0,22327.5,51690.75,669.7750000000001,3507.5,64.71137458995966,0.0,70.73600328549509,0.0,0.25189260801384306,0.0,0.25189260801384306,0.0,0.027172443627318518,1.3438556416506724e-12,0.0,0.0,0.0,0.0,0.25189260801384306,0.0,0.002000919773123755,11244.0
SKH1_RUNX1_86788,31517.0,31517.0,25808.0,60742.5,802.8199999999999,4126.4,60.656805960377994,0.0,65.5931906211112,0.0,0.25281594060348384,0.0,0.25281594060348384,0.0,0.02900022210235742,2.9916285128845216e-12,0.0,0.0,0.0,0.0,0.25281594060348384,0.0,0.0021151248777474493,9718.0
SKNO-1_ERG_35298,69295.0,69295.0,10827.0,27140.5,152.94,1597.5,94.86305542476654,0.0,99.42887870256234,0.0,0.2612381845732016,0.0,0.2612381845732016,0.0,0.025362580272746904,4.271318754003634e-20,0.0,0.0,0.0,0.0,0.2612381845732016,0.0,0.0014245054604367052,22609.0
SKNO-1_FLI1_35309,58871.0,58871.0,11825.0,31887.5,176.0,1869.75,92.21828774145013,0.0,96.63656383842435,0.0,0.2753477943299757,0.0,0.2753477943299757,0.0,0.02547943809345854,2.4579065768178638e-17,0.0,0.0,0.0,0.0,0.2753477943299757,0.0,0.0015479570083058488,15413.0
SKNO-1_RUNX1_37638,55204.0,55204.0,16984.0,34527.25,412.03,2334.225,72.64270508607527,0.0,72.42001357556859,0.0,0.2082820085501051,0.0,0.2082820085501051,0.0,0.0243188899355119,6.466526702450603e-15,0.0,0.0,0.0,0.0,0.2082820085501051,0.0,0.0015597098816245278,19792.0
SMMC-7721_PBX3_56901,44574.0,44574.0,17573.0,38947.25,472.095,2570.9750000000004,60.431879921979956,0.0,64.35644801073255,0.0,0.22358325481222235,0.0,0.22358325481222235,0.0,0.01950688742316148,4.2212027511173e-08,0.0,0.0,0.0,0.0,0.22358325481222235,0.0,0.0020230879689145677,628.0
SNU175_TFAP4_74432,59487.0,59487.0,16566.0,32203.0,330.79,2104.3,71.88076407810249,0.0,68.85534052299712,0.0,0.19490813118832687,0.0,0.19490813118832687,0.0,0.02313110427488352,1.4691157885141238e-14,0.0,0.0,0.0,0.0,0.19490813118832687,0.0,0.001733016930648246,22547.0
SNU216_TEAD4_41391,30012.0,30012.0,34186.0,64584.75,850.3299999999999,4648.025,45.46314751465465,0.0,47.60733686390614,0.0,0.19338931094228973,0.0,0.19338931094228973,0.0,0.028188724510195936,4.274154746824653e-11,0.0,0.0,0.0,0.0,0.19338931094228973,0.0,0.001995504890802736,9507.0
SU-DHL2_STAT3_42217,24743.0,24743.0,29840.0,77999.5,1016.13,5386.549999999999,60.38632818945392,0.0,61.001530558703564,0.0,0.26767166471325227,0.0,0.26767166471325227,0.0,0.033423594551994514,9.572265625010548e-13,0.0,0.0,0.0,0.0,0.26767166471325227,0.0,0.0024724405584983862,3024.0
SU-DHL4_STAT3_42218,26716.0,26716.0,31183.0,72202.5,934.15,4989.75,56.15019079479207,0.0,57.98318138754443,0.0,0.24273843389728997,0.0,0.24273843389728997,0.0,0.02867195687977242,2.8135864975023435e-10,0.0,0.0,0.0,0.0,0.24273843389728997,0.0,0.0023751904679475055,922.0
SUM159PT_CEBPB_73533,112565.0,112565.0,11743.0,18844.0,285.0,1299.1,59.64259295799812,0.0,74.11506733011606,0.0,0.1557100342024607,0.0,0.1557100342024607,0.0,0.01225514147381513,4.4930459866886146e-08,0.0,0.0,0.0,0.0,0.1557100342024607,0.0,0.001180323945905123,30210.0
SUM159PT_CEBPB_73534,99584.0,99584.0,13631.0,20977.25,302.0,1444.0,50.36815740914114,0.0,63.049000186513254,0.0,0.14063002088688947,0.0,0.14063002088688947,0.0,0.011206619537275064,3.6609275154434136e-06,0.0,0.0,0.0,0.0,0.14063002088688947,0.0,0.0011573433269953456,24922.0
SUM159PT_CEBPB_73535,86248.0,86248.0,15064.5,23798.0,329.47,1627.0,50.38211772791844,0.0,62.32043375868443,0.0,0.1483628605880716,0.0,0.1483628605880716,0.0,0.009571236434468038,0.0003668403006818874,0.0,0.0,0.0,0.0,0.1483628605880716,0.0,0.001454310607750571,21136.0
SUM159PT_CTCF_47281,159449.0,159449.0,7748.0,9631.5,41.0,392.0,39.23627900733156,0.0,53.515563805737315,0.0,0.08557281638643083,0.0,0.08557281638643083,0.0,0.03355931990793294,1.0011172112689903e-78,0.0,0.0,0.0,0.0,0.08557281638643083,0.0,0.0007132379553594382,10948.0
SUM44_ESR1_86209,16929.0,16929.0,54110.0,100484.5,1291.3600000000001,6675.2,27.936581290548364,8.17826005102891e-170,31.041735996550734,1.4860367482000098e-211,0.1788646700927403,2.402606229410543e-237,0.1788646700927403,5.428282118683425e-236,0.02398251521058542,5.766364278820277e-05,0.0,0.0,0.0,0.0,0.1788646700927403,5.428282118683425e-236,0.003189343748933037,6544.0
SUM44_ESR1_86210,37884.0,37884.0,26090.0,44615.25,608.915,2969.3,33.16630682297049,1.7383878454552468e-239,40.71048831916988,0.0,0.15697919966212648,0.0,0.15697919966212648,0.0,0.018794213916165148,1.5147282284964998e-06,0.0,0.0,0.0,0.0,0.15697919966212648,0.0,0.0020274927201280745,11377.0
SW480_PROX1_49669,57119.0,57119.0,16445.0,34626.0,430.95000000000005,2404.95,78.93258310725204,0.0,78.50400889247148,0.0,0.21961168787968977,0.0,0.21961168787968977,0.0,0.02047479822826026,3.913891743288923e-11,0.0,0.0,0.0,0.0,0.21961168787968977,0.0,0.0015220109851058704,7986.0
SW480_RELA_81526,3684.0,3684.0,243238.0,518361.75,7029.755,37105.8,20.11648717974184,1.1760009860495554e-87,19.66819332115775,4.079317375981706e-86,0.22380564603691638,3.1705466035779546e-81,0.22380564603691638,1.5852733017889832e-81,0.03393051031487514,0.014385247623954885,0.0,0.0,0.0,0.0,0.22380564603691638,1.5852733017889832e-81,0.005468817321362202,765.0
SW480_TP53_55387,1884.0,1884.0,784105.5,1012201.25,13950.065,72021.925,4.654304500511131,3.366505692250203e-06,4.287221013093697,1.8107614437381055e-05,0.09023354564755838,4.2833814219194467e-07,0.09023354564755838,2.1416907109597255e-07,0.022823779193205943,0.3748432850976903,0.0,0.0,0.0,0.0,0.09023354564755838,2.1416907109597255e-07,0.008733466224837883,1151.0
SW480_TP53_81528,73826.0,73826.0,12883.0,26830.0,124.25,1546.5,74.64554715567272,0.0,90.81941220475633,0.0,0.22314631701568557,0.0,0.22314631701568557,0.0,0.017995015306260666,4.0723564422654505e-11,0.0,0.0,0.0,0.0,0.22314631701568557,0.0,0.0015724566000539259,1291.0
SW480_TP53_85656,15723.0,15723.0,54690.0,122435.5,1211.56,8294.05,38.90419005951133,0.0,44.17560553125378,0.0,0.239044711569039,0.0,0.239044711569039,0.0,0.023023596005851243,0.00023461484399186382,0.0,0.0,0.0,0.0,0.239044711569039,0.0,0.0032139322462450726,543.0
Saos-2_RUNX2_74546,7811.0,7811.0,119156.0,250035.5,3579.6,18116.25,27.032190945919396,2.6965727087894478e-157,27.71645037633212,4.508715806604131e-169,0.2199462296760978,7.186971297328703e-166,0.2199462296760978,3.5934856486643586e-166,0.03341441556778901,0.00016292386772136195,0.0,0.0,0.0,0.0,0.2199462296760978,3.5934856486643586e-166,0.004660079639251181,851.0
Saos-2_TP53_44394,39230.0,39230.0,35139.5,49609.75,325.78999999999996,3117.175,20.896410747135498,1.061488309689283e-96,28.515632708994843,7.497788048809269e-179,0.11005607953097118,2.2517378279716518e-207,0.11005607953097118,3.911706812459005e-207,0.01659444302829466,2.0004029005011016e-05,0.0,0.0,0.0,0.0,0.11005607953097118,3.911706812459005e-207,0.001982875992867859,1871.0
Saos-2_TP53_6547,9519.0,9519.0,122769.0,201610.0,2309.87,13825.349999999999,18.264651075819796,6.896801207200869e-74,20.067430009976405,1.4229404161856093e-89,0.15647652064292467,4.707926293653023e-102,0.15647652064292467,2.3539631468265186e-102,0.028889589242567494,0.0003543146998559127,0.0,0.0,0.0,0.0,0.15647652064292467,2.3539631468265186e-102,0.0038560657096050727,1617.0
Saos-2_TP53_6548,45449.0,45449.0,28599.0,42934.5,258.74,2644.4,31.44644561591401,7.317970136505667e-216,38.15861574886205,0.0,0.12823164426059983,0.0,0.12823164426059983,0.0,0.01731611256573301,1.1864814838588925e-06,0.0,0.0,0.0,0.0,0.12823164426059983,0.0,0.001713108919825843,6239.0
Saos-2_TP73_6543,30722.0,30722.0,34136.0,60603.5,513.21,3873.275,37.79340174886184,5.23841314486992e-309,42.26699634404021,0.0,0.17098496191654192,0.0,0.17098496191654192,0.0,0.019692728337998844,6.564768111109647e-06,0.0,0.0,0.0,0.0,0.17098496191654192,0.0,0.002067967359488522,9393.0
Saos-2_TP73_6544,13151.0,13151.0,79583.0,140691.5,1506.0,9444.75,28.28344732307722,2.179934020929136e-173,27.859085322807257,8.781697447678301e-171,0.17835145616302944,1.8461274279493097e-183,0.17835145616302944,1.7942798602593762e-182,0.024066610904113772,0.00048040671806904656,0.0,0.0,0.0,0.0,0.17835145616302944,1.7942798602593762e-182,0.0035302818884877145,4226.0
Saos-2_TP73_6545,32682.0,32682.0,38961.0,56899.75,477.905,3651.075,24.951819349137047,8.945883049409105e-137,29.839183488559918,1.3168608390401394e-195,0.11914815494767761,1.7211925400425144e-202,0.11914815494767761,3.5831588568966913e-202,0.01647695979438224,0.00013787108619588368,0.0,0.0,0.0,0.0,0.11914815494767761,3.5831588568966913e-202,0.0024142401579798,12560.0
Saos-2_TP73_6546,31740.0,31740.0,39872.0,58682.0,505.28,3769.675,25.9108651995653,2.9459890112660657e-147,29.512913093128304,1.9711954013408487e-191,0.1206364209199748,1.016182921919524e-201,0.1206364209199748,2.186083459893628e-201,0.016272841839949592,0.00022017874254386403,0.0,0.0,0.0,0.0,0.1206364209199748,2.186083459893628e-201,0.002309284582134449,12893.0
T-ALL_CTCF_1936,14209.0,14209.0,76124.0,114739.5,971.26,6513.0,16.20530032225612,8.61076178222667e-59,19.923211233719584,2.606078916047642e-88,0.11960729115349429,5.192945651620285e-89,0.11960729115349429,4.6879586268444145e-89,0.015835034133295844,0.027911465796584684,203.0,131.0,1.56,8.79e-05,0.11960729115349429,4.6879586268444145e-89,0.0031185872839891346,5040.0
T-ALL_CTCF_54151,67159.0,67159.0,21878.0,23430.0,137.58,1105.0,-5.125605579013627,2.9699993334893485e-07,3.7421099277206196,0.00018248479199345488,0.026467040902931838,7.222866124058827e-21,0.024918477047007892,7.564254888397609e-19,0.026213910272636573,8.859951910966569e-21,1394.0,617.0,2.285,9.539999999999999e-70,-0.026020339790646094,3.60745087017943e-21,0.02484593372036711,36540.0
T-ALL_ERG_47416,29744.0,29744.0,29925.0,63622.75,504.43,4098.075,52.14871665200761,0.0,56.28362215381033,0.0,0.22112022592791825,0.0,0.22112022592791825,0.0,0.025551371705217815,3.591866447740779e-09,1736.0,272.0,6.72,1.3099999999999993e-268,0.22112022592791825,0.0,0.001816895927604513,2081.0
T-ALL_ETS1_1938,16772.0,16772.0,54365.0,113437.25,1176.825,7641.35,38.63455396767901,0.0,41.057818038587214,0.0,0.21926424994037685,0.0,0.21926424994037685,0.0,0.027844025757214445,2.191325262698143e-06,884.0,152.0,6.08,1.2399999999999997e-129,0.21926424994037685,0.0,0.0029973597217326665,6010.0
T-ALL_ETS1_43097,61924.0,61924.0,13252.5,30462.75,227.23,1890.0,82.42275756574426,0.0,90.63117087076338,0.0,0.2434112783411925,0.0,0.2434112783411925,0.0,0.0215102383566953,3.527038191246498e-13,3060.0,561.5,5.6850000000000005,0.0,0.2434112783411925,0.0,0.0014533877684601141,14221.0
T-ALL_GATA3_37391,6336.0,6336.0,207565.0,301908.0,4193.25,21507.375,13.604467599142781,7.418942391279713e-42,13.33840062285105,1.3840606794220581e-40,0.12926136363636365,1.5819102963611707e-46,0.12926136363636365,7.909551481805833e-47,0.024700126262626264,0.020954702862557004,528.0,41.0,13.96,3.939999999999999e-113,0.12926136363636365,7.909551481805833e-47,0.004744863178203078,2547.0
T-ALL_GATA3_54236,39389.0,39389.0,27121.0,48092.0,566.5799999999999,3332.6000000000004,46.41255735445078,0.0,48.91862511490696,0.0,0.17456650333849552,0.0,0.17456650333849552,0.0,0.02462616466526191,4.1223778006607187e-11,2099.0,254.0,8.67,0.0,0.17456650333849552,0.0,0.0018593659171052257,8172.0
T-ALL_GATA3_59417,39389.0,39389.0,27121.0,48084.0,563.8199999999999,3324.2,46.4386066076722,0.0,49.00591052609829,0.0,0.17501078981441526,0.0,0.17501078981441526,0.0,0.024702328061133816,3.5550477373402964e-11,2099.0,253.0,8.71,0.0,0.17501078981441526,0.0,0.0018833651177078538,8172.0
T-ALL_MYB_50397,57882.0,57882.0,16249.5,33375.25,407.405,2320.075,70.30341458314633,0.0,75.27960059228383,0.0,0.2134687813137072,0.0,0.2134687813137072,0.0,0.026735427248540163,1.048201501974486e-18,2982.0,439.0,7.11,0.0,0.2134687813137072,0.0,0.0015635169333317084,13784.0
T-ALL_MYB_50398,76144.0,76144.0,12541.5,25355.5,299.71500000000003,1733.0,76.25860248726984,0.0,83.90049878013778,0.0,0.20981955242698047,0.0,0.20981955242698047,0.0,0.02613469216221886,2.5225872059463852e-23,3491.0,578.0,6.28,0.0,0.20981955242698047,0.0,0.0015015126060960212,22296.0
T-ALL_MYB_50565,52507.0,52507.0,16700.0,36793.5,448.5,2570.65,73.95860172454198,0.0,77.30914945939139,0.0,0.23063591521130522,0.0,0.23063591521130522,0.0,0.028262898280229317,5.9222285407079095e-19,2817.0,400.0,7.39,0.0,0.23063591521130522,0.0,0.0015782384863478032,14481.0
T-ALL_MYB_50569,55663.0,55663.0,15165.0,34706.5,427.24,2417.5,80.40209212074944,0.0,82.69689702223954,0.0,0.23724916012431962,0.0,0.23724916012431962,0.0,0.027073639581050246,1.857967569408446e-18,3084.0,424.0,7.64,0.0,0.23724916012431962,0.0,0.001511359668843792,10606.0
T-ALL_MYB_50571,40263.0,40263.0,21406.0,48039.5,593.74,3388.2,67.64747395583649,0.0,69.80105005684689,0.0,0.2343715073392445,0.0,0.2343715073392445,0.0,0.028003377791024076,1.886579963335315e-14,2296.0,310.0,7.79,0.0,0.2343715073392445,0.0,0.0018931546295428963,10742.0
T-ALL_MYC_69616,18583.0,18583.0,49914.0,83111.5,515.96,4160.6,27.44178280202579,4.504976792106362e-164,28.08361632461095,1.5787585361867703e-173,0.13921325943066243,1.524643208285408e-157,0.13921325943066243,3.526038389285584e-157,0.020018296292310167,0.0005717409710122714,931.0,176.0,5.52,6.389999999999998e-128,0.13921325943066243,3.526038389285584e-157,0.0035963560850271526,2202.0
T-ALL_RBPJ_392,21473.0,21473.0,37234.0,84854.5,974.6600000000001,5615.7,52.979585182761866,0.0,51.349348001379965,0.0,0.23201229450938385,0.0,0.23201229450938385,0.0,0.026032692218134423,4.663601523719759e-07,1096.0,181.0,6.33,2.7699999999999992e-164,0.23201229450938385,0.0,0.0025453000046409525,4728.0
T-ALL_RBPJ_393,9344.0,9344.0,87718.5,197259.5,2406.675,13345.150000000001,30.867067549099815,4.778355702226937e-204,31.070688328848927,6.43680477043402e-212,0.2301476883561644,2.7493048162781447e-217,0.2301476883561644,1.3746524081390725e-217,0.031571061643835614,9.010702959866084e-05,763.0,81.0,10.17,1.4899999999999996e-145,0.2301476883561644,1.3746524081390725e-217,0.004331626940034541,2002.0
T-ALL_RBPJ_394,16064.0,16064.0,48672.5,114161.5,1358.635,7652.925,46.02842372820788,0.0,45.530969387317825,0.0,0.24212524900398408,0.0,0.24212524900398408,0.0,0.02773281872509964,4.191995205332963e-06,728.0,135.5,5.58,4.0749999999999987e-101,0.24212524900398408,0.0,0.0030781114244162206,2760.0
T-ALL_RBPJ_395,4816.0,4816.0,165368.0,383297.25,4802.15,25963.5,22.47365863283403,4.722116764294044e-109,22.094380817756072,3.581485706376557e-108,0.23941029900332225,2.0350782651916216e-121,0.23941029900332225,1.0175391325958078e-121,0.038621262458471764,0.000758175694974365,424.0,42.0,10.97,5.159999999999999e-84,0.23941029900332225,1.0175391325958078e-121,0.005937170714314926,1147.0
T-ALL_RBPJ_43101,7564.0,7564.0,98377.5,243974.75,3007.965,16470.85,29.478048943611643,1.0975658864807406e-185,29.806529576671068,3.2269366753061526e-195,0.2507932310946589,2.9861935364004703e-209,0.2507932310946589,1.4930967682002324e-209,0.03298519301956636,0.00026647150486795116,405.0,66.0,6.43,3.1599999999999993e-62,0.2507932310946589,1.4930967682002324e-209,0.003802397896009556,1101.0
T-ALL_RBPJ_43102,14802.0,14802.0,51039.0,123561.25,1431.605,8228.8,45.316030051483025,0.0,44.61542650053692,0.0,0.2491555195243886,0.0,0.2491555195243886,0.0,0.02651668693419812,2.941573637419134e-05,629.0,125.5,5.1899999999999995,3.0349999999999995e-83,0.2491555195243886,0.0,0.003523695156441022,1772.0
T-ALL_RBPJ_43104,17940.0,17940.0,41513.5,102067.25,1180.9,6784.65,51.46502849854274,0.0,49.5955692781568,0.0,0.2510590858416945,0.0,0.2510590858416945,0.0,0.028874024526198475,3.103333703376147e-07,1057.0,154.0,7.23,4.139999999999998e-171,0.2510590858416945,0.0,0.0027974386180549464,3292.0
T-ALL_RBPJ_43105,20714.0,20714.0,37378.5,88086.25,1000.9749999999999,5812.299999999999,53.6343036740256,0.0,51.72865460947111,0.0,0.24029641788162603,0.0,0.24029641788162603,0.0,0.02664864342956452,3.9804538060188273e-07,1087.0,176.0,6.46,4.829999999999998e-165,0.24029641788162603,0.0,0.002803983050258057,3015.0
T-ALL_REST_47859,2383.0,2383.0,467408.0,725253.5,8409.99,46061.100000000006,11.216067811018341,7.798409787590058e-29,9.905236804913294,3.9506976182085457e-23,0.15610574905581198,9.613499613863456e-26,0.15610574905581198,4.806749806931728e-26,0.02433906840117499,0.2437751158416339,13.0,21.0,0.62,0.228,0.15610574905581198,4.806749806931728e-26,0.006597356184260467,1998.0
T-ALL_REST_47860,3223.0,3223.0,348008.0,531292.0,6201.48,33847.75,11.799854854052,8.513132315837882e-32,10.238920150123674,1.3353350479885555e-24,0.1383803909401179,2.6024650177193958e-27,0.1383803909401179,1.3012325088596972e-27,0.024201054917778467,0.15143880058313305,33.0,29.0,1.14,0.7020000000000001,0.1383803909401179,1.3012325088596972e-27,0.006387847415566828,2569.0
T-ALL_REST_47862,2609.0,2609.0,419314.0,657298.5,7626.62,41200.6,11.477042143925303,3.948379466935325e-30,10.207251855314412,1.8400801663220535e-24,0.15504024530471444,9.228375537307042e-28,0.15504024530471444,4.614187768653521e-28,0.022997316979685704,0.2516549948638652,20.0,22.0,0.91,0.76,0.15504024530471444,4.614187768653521e-28,0.007720840683480537,2107.0
T-ALL_REST_47863,5131.0,5131.0,232247.0,332352.5,3565.2,20799.75,13.363200007524078,2.172313724297485e-40,10.982384905194607,4.645494250508545e-28,0.1222958487624245,7.869283656275926e-34,0.1222958487624245,3.9346418281379536e-34,0.016371077762619368,0.2528148312839257,93.0,46.0,2.04,7.41e-05,0.1222958487624245,3.9346418281379536e-34,0.00589764550484597,3615.0
T-ALL_REST_47866,3671.0,3671.0,321859.0,467040.0,5294.950000000001,29259.0,11.757167740865292,1.2607014322233633e-31,9.954556841930817,2.4165342362405167e-23,0.1280305093979842,1.2570923450792951e-26,0.1280305093979842,6.2854617253964755e-27,0.020975211114137842,0.1988927195043939,43.0,33.0,1.31,0.299,0.1280305093979842,6.2854617253964755e-27,0.006399607865931895,2788.0
T-ALL_REST_47867,3887.0,3887.0,305708.0,440573.0,5037.47,27341.6,11.82276033015594,5.618033822384894e-32,9.982880764691796,1.8150836967802637e-23,0.12863390789812196,1.970645496026066e-28,0.12863390789812196,9.853227480130348e-29,0.02058142526369951,0.1927389764492382,49.0,35.0,1.41,0.153,0.12863390789812196,9.853227480130348e-29,0.005977748147717055,2859.0
T-ALL_REST_47869,4276.0,4276.0,271255.0,399978.25,4508.375,25409.0,13.910000770738112,1.6468990801647555e-43,11.101128458162115,1.2390681569644257e-28,0.13353601496725911,1.2338555714573535e-33,0.13353601496725911,6.1692778572867606e-34,0.020229186155285312,0.17384464752848217,69.0,39.0,1.78,0.00475,0.13353601496725911,6.1692778572867606e-34,0.00517892997506401,3034.0
T-ALL_REST_47870,4703.0,4703.0,246122.0,363744.5,4067.12,22669.05,13.574881536550928,1.44244011350527e-41,11.419873896960242,3.328373244938793e-30,0.1275781416117372,9.331049823451567e-34,0.1275781416117372,4.665524911725778e-34,0.01924303635977036,0.17529497629980678,70.0,45.0,1.56,0.0239,0.1275781416117372,4.665524911725778e-34,0.005235379686090071,3258.0
T-ALL_REST_47871,3016.0,3016.0,361275.0,567136.0,6365.4,35312.375,11.954084882046796,1.4391531990829813e-32,10.487598355483055,9.878442317988039e-26,0.14456233421750664,6.8587234599124315e-28,0.14456233421750664,3.429361729956217e-28,0.02420424403183024,0.17088073853313476,26.0,27.0,0.96,0.775,0.14456233421750664,3.429361729956217e-28,0.006753570762531433,2333.0
T-ALL_REST_47872,2338.0,2338.0,466276.0,737555.0,8536.705,47633.525,11.244081896434682,5.814060046724835e-29,9.929322862794717,3.111400634586811e-23,0.157185628742515,1.318772784582957e-25,0.157185628742515,6.593863922914805e-26,0.023524379811804958,0.2742586841551576,13.0,21.0,0.62,0.228,0.157185628742515,6.593863922914805e-26,0.006355186557368209,1875.0
T-ALL_REST_47873,1898.0,1898.0,552201.5,910198.5,10818.825,57261.9,11.0920812937377,3.6990134244830843e-28,9.795568617880765,1.1806111544771606e-22,0.17623814541622762,3.7851198182528156e-26,0.17623814541622762,1.8925599091264087e-26,0.02687038988408852,0.25405772766251056,11.0,17.0,0.65,0.34299999999999997,0.17623814541622762,1.8925599091264087e-26,0.008166930519223854,1558.0
T-ALL_RUNX1_37384,6737.0,6737.0,174658.0,286992.5,3765.12,20519.8,18.079593465852167,3.294044705139085e-72,17.91309798141026,9.343176978417698e-72,0.1565978922369007,1.8202213347796444e-72,0.1565978922369007,9.101106673898247e-73,0.028796200089060413,0.003746922733476799,499.0,52.0,10.28,4.8199999999999995e-96,0.1565978922369007,9.101106673898247e-73,0.004605618015239847,2254.0
T-ALL_RUNX1_43099,38485.0,38485.0,20334.0,49684.5,642.18,3380.1,74.74104515611009,0.0,75.23644550762049,0.0,0.25489151617513317,0.0,0.25489151617513317,0.0,0.027205404703131097,4.1468212630799113e-13,2139.0,294.0,7.64,0.0,0.25489151617513317,0.0,0.0019430262135983882,10291.0
T-ALL_RUNX1_54234,40728.0,40728.0,26462.5,46956.5,599.77,3137.225,50.67802298163599,0.0,51.50262162172446,0.0,0.17429041445688476,0.0,0.17429041445688476,0.0,0.02542476920054998,3.5914829242843357e-12,1916.0,313.5,6.359999999999999,7.144999999999995e-287,0.17429041445688476,0.0,0.0016949465310304261,9918.0
T-ALL_RUNX1_59416,40728.0,40728.0,26462.5,46894.75,597.905,3156.35,50.6734529870061,0.0,51.42131165902633,0.0,0.17433952072284425,0.0,0.17433952072284425,0.0,0.025424769200550035,3.6006034925753983e-12,1916.0,317.5,6.279999999999999,1.2024999999999995e-284,0.17433952072284425,0.0,0.0018780424728263977,9918.0
T-ALL_RUNX1_85218,39172.0,39172.0,23746.5,48755.75,638.9849999999999,3285.05,59.24145566290401,0.0,58.15075456708764,0.0,0.21157969978556118,0.0,0.21157969978556118,0.0,0.03290615745940978,3.6699338752028425e-19,327.0,300.0,1.09,0.297,0.21157969978556118,0.0,0.0020105490570446016,2108.0
T-ALL_ZNF143_396,8958.0,8958.0,107551.5,211887.75,2717.605,14883.1,25.829299834003898,1.8580525131591396e-144,27.355104346026394,9.587818507462055e-165,0.2007144451886582,3.2366871224722126e-158,0.2007144451886582,1.6183435612361083e-158,0.031591873185979016,0.0001308461144352795,348.0,65.0,5.53,7.63e-49,0.2007144451886582,1.6183435612361083e-158,0.004217537576464352,5409.0
T.T_MYCN_88296,9524.0,9524.0,85399.0,165751.75,1225.335,8732.75,24.336270894222714,8.208248425265611e-129,25.475402672186796,3.7116213230472233e-143,0.17996640067198655,4.3659684000923544e-135,0.17996640067198655,2.18298420004618e-135,0.02246955060898782,0.008158980673684006,0.0,0.0,0.0,0.0,0.17996640067198655,2.18298420004618e-135,0.0039360204647554365,566.0
T47D-MTVL_CTCF_47896,47879.0,47879.0,30291.0,33150.0,212.89,1644.9,3.214212375065709,0.0013085035204157525,8.055027459723796,7.947447163030713e-16,0.03033689091250863,1.4171208694227794e-19,0.03033689091250863,7.081502528489853e-20,0.01232273021575221,0.000687498947032356,0.0,0.0,0.0,0.0,0.03033689091250863,7.081502528489853e-20,0.0017784930619725503,27521.0
T47D-MTVL_CTCF_47897,49079.0,49079.0,29482.0,32269.0,207.0,1592.95,2.435028587676574,0.014892387191460849,7.816901995413681,5.4300887408347474e-15,0.028708816398052117,5.2695368492562045e-18,0.028708816398052117,2.6303069558741368e-18,0.013641272234560606,0.00010667961352050012,0.0,0.0,0.0,0.0,0.028708816398052117,2.6303069558741368e-18,0.0019796878332888337,28329.0
T47D_CTCF_46373,36107.0,36107.0,38636.0,44169.5,305.56,2273.8,8.802570547234069,1.370225748471922e-18,11.846849486742801,2.2404362574179162e-32,0.043232614174536804,9.303285505238978e-30,0.043232614174536804,4.7205136231414826e-30,0.008696374664192541,0.06461181312362717,0.0,0.0,0.0,0.0,0.043232614174536804,4.7205136231414826e-30,0.0022801623517003052,18764.0
T47D_ESR1_2725,3589.0,3589.0,175106.0,483429.5,6235.12,31933.2,25.08799511085502,3.2424316359489587e-133,20.57601106123213,4.513724916064017e-94,0.27723599888548345,8.59971812347551e-122,0.27723599888548345,4.2998590617377576e-122,0.03455001393145723,0.013781098130587073,0.0,0.0,0.0,0.0,0.27723599888548345,4.2998590617377576e-122,0.00549661283944413,1910.0
T47D_ESR1_33508,27858.0,27858.0,23825.5,60744.5,799.0699999999999,4020.1,60.885634899582,0.0,56.42729739786763,0.0,0.2503051188168569,0.0,0.2503051188168569,0.0,0.026006892095627843,6.395504076258792e-09,0.0,0.0,0.0,0.0,0.2503051188168569,0.0,0.0019383512328946199,5155.0
T47D_ESR1_33513,29304.0,29304.0,28425.5,57755.0,778.515,3860.075,51.176922128338916,0.0,47.382667075690534,0.0,0.20435776685776685,0.0,0.20435776685776685,0.0,0.022693147693147675,2.730430495220516e-07,0.0,0.0,0.0,0.0,0.20435776685776685,0.0,0.0020533078258393733,9581.0
